threshold,accepted_count,coverage,selective_accuracy,selective_risk,escalation_rate
0.6704197840299457,373,0.746,0.42091152815013405,0.5790884718498659,0.254
0.6698316428810358,374,0.748,0.42245989304812837,0.5775401069518716,0.252
0.6694733034353704,375,0.75,0.42133333333333334,0.5786666666666667,0.25
0.6692287035286427,376,0.752,0.4228723404255319,0.5771276595744681,0.248
0.6688195478171111,377,0.754,0.4244031830238727,0.5755968169761273,0.246
0.6686606518924236,378,0.756,0.42592592592592593,0.5740740740740741,0.244
0.6683482944965363,379,0.758,0.42744063324538256,0.5725593667546174,0.242
0.6681838385760784,380,0.76,0.4263157894736842,0.5736842105263158,0.24
0.6679503984749318,381,0.762,0.4251968503937008,0.5748031496062992,0.238
0.6675110537558795,382,0.764,0.42670157068062825,0.5732984293193717,0.236
0.667300411593169,383,0.766,0.4255874673629243,0.5744125326370757,0.23399999999999999
0.6669934552162886,384,0.768,0.4270833333333333,0.5729166666666667,0.23199999999999998
0.6669309653341771,385,0.77,0.42857142857142855,0.5714285714285714,0.22999999999999998
0.6668940186500549,386,0.772,0.4274611398963731,0.572538860103627,0.22799999999999998
0.6668749175965787,387,0.774,0.4289405684754522,0.5710594315245479,0.22599999999999998
0.6665777195245028,388,0.776,0.43041237113402064,0.5695876288659794,0.22399999999999998
0.6659516111016274,389,0.778,0.4318766066838046,0.5681233933161953,0.22199999999999998
0.6658502353355289,390,0.78,0.43333333333333335,0.5666666666666667,0.21999999999999997
0.665782754123211,391,0.782,0.4322250639386189,0.5677749360613811,0.21799999999999997
0.6645544291706755,392,0.784,0.43112244897959184,0.5688775510204082,0.21599999999999997
0.6639731194823981,393,0.786,0.4300254452926209,0.5699745547073791,0.21399999999999997
0.6638334892690183,394,0.788,0.43147208121827413,0.5685279187817258,0.21199999999999997
0.6636142752831802,395,0.79,0.43037974683544306,0.5696202531645569,0.20999999999999996
0.6632317457348109,396,0.792,0.4318181818181818,0.5681818181818181,0.20799999999999996
0.6630713991820812,397,0.794,0.43073047858942065,0.5692695214105794,0.20599999999999996
0.6630268290638924,398,0.796,0.4296482412060301,0.5703517587939699,0.20399999999999996
0.6630242805927993,399,0.798,0.42857142857142855,0.5714285714285714,0.20199999999999996
0.6628125950694084,400,0.8,0.4275,0.5725,0.19999999999999996
0.6618485368788243,401,0.802,0.42643391521197005,0.57356608478803,0.19799999999999995
0.661363509297371,402,0.804,0.42786069651741293,0.572139303482587,0.19599999999999995
0.6612188210710883,403,0.806,0.4267990074441687,0.5732009925558312,0.19399999999999995
0.6612105311825872,404,0.808,0.4282178217821782,0.5717821782178218,0.19199999999999995
0.6610935933887958,405,0.81,0.42962962962962964,0.5703703703703704,0.18999999999999995
0.6607080172048883,406,0.812,0.42857142857142855,0.5714285714285714,0.18799999999999994
0.659096141345799,407,0.814,0.42997542997543,0.5700245700245701,0.18600000000000005
0.6589742377400398,408,0.816,0.43137254901960786,0.5686274509803921,0.18400000000000005
0.6565997473895551,409,0.818,0.43276283618581907,0.5672371638141809,0.18200000000000005
0.6563411057926716,410,0.82,0.43414634146341463,0.5658536585365854,0.18000000000000005
0.6562737002968788,411,0.822,0.43309002433090027,0.5669099756690997,0.17800000000000005
0.656242698431015,412,0.824,0.4320388349514563,0.5679611650485437,0.17600000000000005
0.6559652225114405,413,0.826,0.43099273607748184,0.5690072639225181,0.17400000000000004
0.6553596902638674,414,0.828,0.4323671497584541,0.567632850241546,0.17200000000000004
0.654482373315841,415,0.83,0.43373493975903615,0.5662650602409638,0.17000000000000004
0.6544564958661795,416,0.832,0.43509615384615385,0.5649038461538461,0.16800000000000004
0.653619888611138,417,0.834,0.4364508393285372,0.5635491606714629,0.16600000000000004
0.6534768879413606,418,0.836,0.4354066985645933,0.5645933014354068,0.16400000000000003
0.6532223055139185,419,0.838,0.43675417661097854,0.5632458233890214,0.16200000000000003
0.6527807384729385,420,0.84,0.4380952380952381,0.5619047619047619,0.16000000000000003
0.6517112642526627,421,0.842,0.43942992874109266,0.5605700712589073,0.15800000000000003
0.6513781178742648,422,0.844,0.44075829383886256,0.5592417061611374,0.15600000000000003
0.6511168375611305,423,0.846,0.4397163120567376,0.5602836879432624,0.15400000000000003
0.6510813783854247,424,0.848,0.4386792452830189,0.5613207547169812,0.15200000000000002
0.6494534756988287,425,0.85,0.4376470588235294,0.5623529411764706,0.15000000000000002
0.6490405984222889,426,0.852,0.43661971830985913,0.5633802816901409,0.14800000000000002
0.6488656483590602,427,0.854,0.4379391100702576,0.5620608899297423,0.14600000000000002
0.6486966177821161,428,0.856,0.4392523364485981,0.5607476635514019,0.14400000000000002
0.6482309818267822,429,0.858,0.4382284382284382,0.5617715617715617,0.14200000000000002
0.648214946128428,430,0.86,0.43953488372093025,0.5604651162790697,0.14
0.6477404062403367,431,0.862,0.4385150812064965,0.5614849187935035,0.138
0.6473954156041146,432,0.864,0.4375,0.5625,0.136
0.6469523665495217,433,0.866,0.4387990762124711,0.5612009237875288,0.134
0.646305201353971,434,0.868,0.4377880184331797,0.5622119815668203,0.132
0.6456224419176579,435,0.87,0.4367816091954023,0.5632183908045977,0.13
0.6455549832433463,436,0.872,0.4380733944954128,0.5619266055045872,0.128
0.6447774145752192,437,0.874,0.43707093821510296,0.562929061784897,0.126
0.6442995678633452,438,0.876,0.4360730593607306,0.5639269406392694,0.124
0.6435389323160052,439,0.878,0.43507972665148065,0.5649202733485194,0.122
0.6429370619356632,440,0.88,0.4340909090909091,0.5659090909090909,0.12
0.6427684783935548,441,0.882,0.43537414965986393,0.564625850340136,0.118
0.6427419718354941,442,0.884,0.4343891402714932,0.5656108597285068,0.11599999999999999
0.6408371483907104,443,0.886,0.435665914221219,0.5643340857787811,0.11399999999999999
0.6405583690851927,444,0.888,0.4369369369369369,0.5630630630630631,0.11199999999999999
0.6403937917202711,445,0.89,0.43820224719101125,0.5617977528089888,0.10999999999999999
0.6403026994317771,446,0.892,0.43946188340807174,0.5605381165919283,0.10799999999999998
0.6399441112764179,447,0.894,0.43847874720357943,0.5615212527964206,0.10599999999999998
0.639797679334879,448,0.896,0.43973214285714285,0.5602678571428572,0.10399999999999998
0.6392568886280061,449,0.898,0.43875278396436523,0.5612472160356348,0.10199999999999998
0.6389601845294237,450,0.9,0.43777777777777777,0.5622222222222222,0.09999999999999998
0.63829256426543,451,0.902,0.43902439024390244,0.5609756097560976,0.09799999999999998
0.6373400589451195,452,0.904,0.43805309734513276,0.5619469026548672,0.09599999999999997
0.6359959722030908,453,0.906,0.4370860927152318,0.5629139072847682,0.09399999999999997
0.6349899136461318,454,0.908,0.43832599118942733,0.5616740088105727,0.09199999999999997
0.6345722223632038,455,0.91,0.43736263736263736,0.5626373626373626,0.08999999999999997
0.6339108498767019,456,0.912,0.43859649122807015,0.5614035087719298,0.08799999999999997
0.63373096100986,457,0.914,0.43982494529540483,0.5601750547045952,0.08599999999999997
0.6321564188227058,458,0.916,0.4388646288209607,0.5611353711790392,0.08399999999999996
0.6317125426605343,459,0.918,0.43790849673202614,0.5620915032679739,0.08199999999999996
0.6308093992993236,460,0.92,0.4369565217391304,0.5630434782608695,0.07999999999999996
0.6303258879110217,461,0.922,0.43817787418655096,0.561822125813449,0.07799999999999996
0.6294534463435412,462,0.924,0.4393939393939394,0.5606060606060606,0.07599999999999996
0.6282348534092308,463,0.926,0.43844492440604754,0.5615550755939525,0.07399999999999995
0.6271267367526889,464,0.928,0.4375,0.5625,0.07199999999999995
0.6266696058213711,465,0.93,0.43870967741935485,0.5612903225806452,0.06999999999999995
0.6250453852117062,466,0.932,0.43776824034334766,0.5622317596566524,0.06799999999999995
0.6230557061731816,467,0.934,0.43897216274089934,0.5610278372591007,0.06599999999999995
0.6226571854203939,468,0.936,0.43803418803418803,0.561965811965812,0.06399999999999995
0.6225170605815947,469,0.938,0.43710021321961623,0.5628997867803838,0.062000000000000055
0.6216899884864688,470,0.94,0.43617021276595747,0.5638297872340425,0.06000000000000005
0.6208935076370836,471,0.942,0.43524416135881105,0.564755838641189,0.05800000000000005
0.6203095572069288,472,0.944,0.4343220338983051,0.5656779661016949,0.05600000000000005
0.6198332705767826,473,0.946,0.4334038054968288,0.5665961945031712,0.05400000000000005
0.6182191825471819,474,0.948,0.43248945147679324,0.5675105485232068,0.052000000000000046
0.6180749102495611,475,0.95,0.43157894736842106,0.5684210526315789,0.050000000000000044
0.6180414954200387,476,0.952,0.4327731092436975,0.5672268907563025,0.04800000000000004
0.6160113222897053,477,0.954,0.43186582809224316,0.5681341719077568,0.04600000000000004
0.6132829259731807,478,0.956,0.4309623430962343,0.5690376569037656,0.04400000000000004
0.6104969142004848,479,0.958,0.4321503131524008,0.5678496868475992,0.04200000000000004
0.6101370719261467,480,0.96,0.43333333333333335,0.5666666666666667,0.040000000000000036
0.6101138325408102,481,0.962,0.43243243243243246,0.5675675675675675,0.038000000000000034
0.6088644940406085,482,0.964,0.4336099585062241,0.5663900414937759,0.03600000000000003
0.6088471692986787,483,0.966,0.432712215320911,0.567287784679089,0.03400000000000003
0.6085897427983582,484,0.968,0.43388429752066116,0.5661157024793388,0.03200000000000003
0.6085114388726652,485,0.97,0.4329896907216495,0.5670103092783505,0.030000000000000027
0.6084520973265171,486,0.972,0.43209876543209874,0.5679012345679013,0.028000000000000025
0.6084242939949036,487,0.974,0.43121149897330596,0.568788501026694,0.026000000000000023
0.6079128820449115,488,0.976,0.430327868852459,0.569672131147541,0.02400000000000002
0.6073435196653009,489,0.978,0.4294478527607362,0.5705521472392638,0.02200000000000002
0.605489787645638,490,0.98,0.4306122448979592,0.5693877551020408,0.020000000000000018
0.6033340640366078,491,0.982,0.4317718940936864,0.5682281059063137,0.018000000000000016
0.6022002188488842,492,0.984,0.4329268292682927,0.5670731707317074,0.016000000000000014
0.600454764533788,493,0.986,0.43204868154158216,0.5679513184584178,0.014000000000000012
0.5993202614597977,494,0.988,0.4311740890688259,0.5688259109311741,0.01200000000000001
0.5910276682581752,495,0.99,0.43232323232323233,0.5676767676767677,0.010000000000000009
0.5879724259488285,496,0.992,0.4334677419354839,0.5665322580645161,0.008000000000000007
0.5855379283428193,497,0.994,0.43259557344064387,0.5674044265593561,0.006000000000000005
0.5846712205559015,498,0.996,0.43172690763052207,0.5682730923694779,0.0040000000000000036
0.5846368114463985,499,0.998,0.43286573146292584,0.5671342685370742,0.0020000000000000018
0.5829432835802436,500,1.0,0.432,0.5680000000000001,0.0
